source_id,raison_sociale,pays_declare_brut,pays_declare_normalise,numero_tva_brut,numero_tva_nettoye,structure_verdict,structure_reason,final_verdict,final_origin,checked_at,freshness_days,needs_human_review,needs_vies_verification,review_reason
5688,Batavia Trading SA,NL,NL,NL343156344B22,NL343156344B22,valid,ok_structure,indetermine,pending_vies,,,,True,
5689,Solaris Distribution GmbH,BE,BE,  BE1624294791 ,BE1624294791,valid,ok_structure,indetermine,pending_vies,,,,True,
5690,Fabrica Industries Oy,FI,FI,FI07919490,FI07919490,valid,ok_structure,indetermine,pending_vies,,,,True,
5691,Prima Consulting SpA,LU,LU,LU90289478,LU90289478,valid,ok_structure,indetermine,pending_vies,,,,True,
5692,Orion Logistics A/S,PT,PT,PT565277561,PT565277561,valid,ok_structure,indetermine,pending_vies,,,,True,
5693,Vela Materials Sp. z o.o.,NL,NL,NL391444372B01,NL391444372B01,valid,ok_structure,indetermine,pending_vies,,,,True,
5694,Orion Transports Oy,FR,FR,FR15753195883,FR15753195883,valid,ok_structure,indetermine,pending_vies,,,,True,
5695,Global Logistics BV,IT,IT,IT79379811114,IT79379811114,valid,ok_structure,indetermine,pending_vies,,,,True,
5696,Lusitania Services A/S,PL,PL,PL6127944827,PL6127944827,valid,ok_structure,indetermine,pending_vies,,,,True,
5697,Baltic Trading Oy,LU,LU,  LU23157384 ,LU23157384,valid,ok_structure,indetermine,pending_vies,,,,True,
5698,Corvus Distribution NV,DK,DK,-,,review,numero_tva_absent,indetermine,structural_reject,,,True,False,Numéro TVA absent
5699,Atlantic Industries SpA,FR,FR,FR08383283600,FR08383283600,valid,ok_structure,indetermine,pending_vies,,,,True,
5700,Lumen Distribution Lda,FI,FI,FI97158621,FI97158621,valid,ok_structure,indetermine,pending_vies,,,,True,
5701,Baltic Distribution AB,LU,LU,lu70222313,LU70222313,valid,ok_structure,indetermine,pending_vies,,,,True,
5702,Verso Materials SA,BE,BE,be1734280717,BE1734280717,valid,ok_structure,indetermine,pending_vies,,,,True,
5703,Prima Industries Lda,LU,LU,LU20650626,LU20650626,valid,ok_structure,indetermine,pending_vies,,,,True,
5704,Vela Services A/S,BE,BE,BE1944190501,BE1944190501,valid,ok_structure,indetermine,pending_vies,,,,True,
5705,Verso Services SARL,FR,FR,FR928322278559,FR928322278559,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5706,Lumen Logistics SpA,LU,LU,LU-90142634,LU90142634,valid,ok_structure,indetermine,pending_vies,,,,True,
5707,Orion Logistics Oy,LU,LU,LU28117312,LU28117312,valid,ok_structure,indetermine,pending_vies,,,,True,
5708,Solaris Distribution Sp. z o.o.,QQ,QQ,QQ351565370,QQ351565370,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
5709,Lumen Services SpA,LU,LU,LU18032509,LU18032509,valid,ok_structure,indetermine,pending_vies,,,,True,
5710,Atlantic Distribution Oy,DK,DK,DK 4494 5894,DK44945894,valid,ok_structure,indetermine,pending_vies,,,,True,
5711,Nord Foods SA,FR,FR,FR52726926614,FR52726926614,valid,ok_structure,indetermine,pending_vies,,,,True,
5712,Baltic Consulting BV,BE,BE,BE1636665954,BE1636665954,valid,ok_structure,indetermine,pending_vies,,,,True,
5713,Granit Trading Oy,DK,DK,DK3255728,DK3255728,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5714,Fabrica Consulting AB,IT,IT,it43767077266,IT43767077266,valid,ok_structure,indetermine,pending_vies,,,,True,
5715,Meridian Industries NV,PL,PL,PL-3727097328,PL3727097328,valid,ok_structure,indetermine,pending_vies,,,,True,
5716,Hanse Industries BV,FR,FR,FR 3932 1932727,FR39321932727,valid,ok_structure,indetermine,pending_vies,,,,True,
5717,Prima Logistics A/S,LU,LU,LU63364554,LU63364554,valid,ok_structure,indetermine,pending_vies,,,,True,
5718,Batavia Services SpA,PT,PT,PT385118490,PT385118490,valid,ok_structure,indetermine,pending_vies,,,,True,
5719,Vela Industries Oy,DK,DK,DK.33251971,DK33251971,valid,ok_structure,indetermine,pending_vies,,,,True,
5720,Papyrus Foods SAS,SE,SE,SE0408424H2201,SE0408424H2201,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5721,Atlantic Foods Lda,SE,SE,SE.0065706202018,SE0065706202018,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5722,Delta Materials BV,LU,LU,LU 1645 7716,LU16457716,valid,ok_structure,indetermine,pending_vies,,,,True,
5723,Metallo Technologies SAS,PL,PL,PL2313738055,PL2313738055,valid,ok_structure,indetermine,pending_vies,,,,True,
5724,Nord Trading GmbH,FR,FR,FR62581261976,FR62581261976,valid,ok_structure,indetermine,pending_vies,,,,True,
5725,Meridian Foods SA,NL,NL,NL360410704B43,NL360410704B43,valid,ok_structure,indetermine,pending_vies,,,,True,
5726,Orion Consulting A/S,BE,BE,BE0634907367,BE0634907367,valid,ok_structure,indetermine,pending_vies,,,,True,
5727,Meridian Consulting Sp. z o.o.,SE,SE,SE383363996001,SE383363996001,valid,ok_structure,indetermine,pending_vies,,,,True,
5728,Ardent Technologies SA,SE,SE,SE559648457501,SE559648457501,valid,ok_structure,indetermine,pending_vies,,,,True,
5729,Prima Trading GmbH,PT,PT,PT887116921,PT887116921,valid,ok_structure,indetermine,pending_vies,,,,True,
5730,Lusitania Foods AB,GB,GB,GB51530407,GB51530407,review,pays_hors_perimetre_vies,indetermine,structural_reject,,,True,False,Pays présent dans le fichier mais hors Union européenne
5731,Lusitania Materials Oy,NL,NL,NL235749035B10,NL235749035B10,valid,ok_structure,indetermine,pending_vies,,,,True,
5732,Cobalt Industries NV,FR,FR,FR35742891127,FR35742891127,valid,ok_structure,indetermine,pending_vies,,,,True,
5733,Global Transports SA,NL,NL,NL417555386B7,NL417555386B7,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5734,Atlantic Logistics SAS,FI,FI,FI0178608,FI0178608,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5735,Textil Foods SA,LU,LU,,,review,numero_tva_absent,indetermine,structural_reject,,,True,False,Numéro TVA absent
5736,Vertex Materials GmbH,SE,SE,SE251125898601,SE251125898601,valid,ok_structure,indetermine,pending_vies,,,,True,
5737,Corvus Technologies A/S,NL,NL,NL923620246B51,NL923620246B51,valid,ok_structure,indetermine,pending_vies,,,,True,
5738,Prima Services AB,FR,FR,FR835518J7958,FR835518J7958,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5739,Hanse Transports BV,FI,FI,FI21016343,FI21016343,valid,ok_structure,indetermine,pending_vies,,,,True,
5740,Fabrica Transports BV,ZZ,ZZ,ZZ37806885,ZZ37806885,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
5741,Orion Distribution SA,SE,SE,SE375226609101,SE375226609101,valid,ok_structure,indetermine,pending_vies,,,,True,
5742,Fabrica Distribution BV,NL,NL,nl711843855b92,NL711843855B92,valid,ok_structure,indetermine,pending_vies,,,,True,
5743,Prima Technologies SAS,BE,BE,BE0496391758,BE0496391758,valid,ok_structure,indetermine,pending_vies,,,,True,
5744,Vela Trading GmbH,FI,FI,FI9O112814,FI9O112814,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5745,Azur Trading NV,XX,XX,XX784847678B20,XX784847678B20,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
5746,Papyrus Distribution GmbH,ZZ,ZZ,ZZ1370967811,ZZ1370967811,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
5747,Granit Industries NV,LU,LU,LU-49021301,LU49021301,valid,ok_structure,indetermine,pending_vies,,,,True,
5748,Kappa Consulting Oy,NL,NL,NL818419349B64,NL818419349B64,valid,ok_structure,indetermine,pending_vies,,,,True,
5749,Fabrica Materials SpA,PL,PL,PL663M900695,PL663M900695,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5750,Nord Consulting A/S,SE,SE,SE895174648901,SE895174648901,valid,ok_structure,indetermine,pending_vies,,,,True,
5751,Metallo Consulting SpA,IT,IT,IT29214420514,IT29214420514,valid,ok_structure,indetermine,pending_vies,,,,True,
5752,Meridian Foods Sp. z o.o.,FR,FR,FR66888565220,FR66888565220,valid,ok_structure,indetermine,pending_vies,,,,True,
5753,Nord Distribution Sp. z o.o.,PT,PT,PT827991215,PT827991215,valid,ok_structure,indetermine,pending_vies,,,,True,
5754,Papyrus Industries SA,FR,FR,FR04938813495,FR04938813495,valid,ok_structure,indetermine,pending_vies,,,,True,
5755,Ardent Trading SAS,PL,PL,PL.9147666439,PL9147666439,valid,ok_structure,indetermine,pending_vies,,,,True,
5756,Meridian Distribution Lda,IT,IT,IT7474990253,IT7474990253,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5757,Atlantic Services SAS,FI,FI,FIJ6892921,FIJ6892921,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5758,Prima Services A/S,SE,SE,SE.268734604501,SE268734604501,valid,ok_structure,indetermine,pending_vies,,,,True,
5759,Nord Industries SAS,DK,DK,DK31031257,DK31031257,valid,ok_structure,indetermine,pending_vies,,,,True,
5760,Ardent Technologies Lda,DK,DK,DK07405960,DK07405960,valid,ok_structure,indetermine,pending_vies,,,,True,
5761,Papyrus Industries BV,FI,FI,FI50714893,FI50714893,valid,ok_structure,indetermine,pending_vies,,,,True,
5762,Meridian Industries SARL,LU,LU,25584458,25584458,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5763,Granit Industries SA,PT,PT,PT864434960,PT864434960,valid,ok_structure,indetermine,pending_vies,,,,True,
5764,Metallo Services SARL,NL,NL,NL 9432 83796B51,NL943283796B51,valid,ok_structure,indetermine,pending_vies,,,,True,
5765,Nord Trading Sp. z o.o.,NL,NL,NL588002768B02,NL588002768B02,valid,ok_structure,indetermine,pending_vies,,,,True,
5766,Textil Trading NV,NL,NL,NL277713948B69,NL277713948B69,valid,ok_structure,indetermine,pending_vies,,,,True,
5767,Granit Industries Sp. z o.o.,XX,XX,XX6677962807,XX6677962807,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
5768,Solaris Consulting BV,PL,PL,PL2354669227,PL2354669227,valid,ok_structure,indetermine,pending_vies,,,,True,
5769,Ardent Services AB,NL,NL,NL853843904B63,NL853843904B63,valid,ok_structure,indetermine,pending_vies,,,,True,
5770,Textil Logistics NV,FI,FI,FI48588667,FI48588667,valid,ok_structure,indetermine,pending_vies,,,,True,
5771,Atlantic Materials NV,FI,FI,FI8358558,FI8358558,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5772,Vela Consulting SpA,FR,FR,FR93727463306,FR93727463306,valid,ok_structure,indetermine,pending_vies,,,,True,
5773,Nord Materials Sp. z o.o.,DK,DK,DK08134463,DK08134463,valid,ok_structure,indetermine,pending_vies,,,,True,
5774,Batavia Materials Sp. z o.o.,LU,LU,  LU59657609 ,LU59657609,valid,ok_structure,indetermine,pending_vies,,,,True,
5775,Batavia Logistics Sp. z o.o.,PL,PL,PL3471527814,PL3471527814,valid,ok_structure,indetermine,pending_vies,,,,True,
5776,Delta Logistics AB,LU,LU,LU12060207,LU12060207,valid,ok_structure,indetermine,pending_vies,,,,True,
5777,Fabrica Technologies A/S,PT,PT,PT9227536796,PT9227536796,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5778,Metallo Trading A/S,PT,PT,PT2465153M4,PT2465153M4,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5779,Global Consulting GmbH,DK,DK,DK15883705,DK15883705,valid,ok_structure,indetermine,pending_vies,,,,True,
5780,Ardent Trading BV,FR,FR,FR57334847798,FR57334847798,valid,ok_structure,indetermine,pending_vies,,,,True,
5781,Atlantic Technologies GmbH,SE,SE,SE160413610901,SE160413610901,valid,ok_structure,indetermine,pending_vies,,,,True,
5782,Lumen Trading Oy,PT,PT,PT879350660,PT879350660,valid,ok_structure,indetermine,pending_vies,,,,True,
5783,Batavia Industries Lda,FI,FI,FI50090475,FI50090475,valid,ok_structure,indetermine,pending_vies,,,,True,
5784,Hanse Foods BV,DK,DK,DK0398038,DK0398038,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5785,Verso Technologies BV,FR,FR,FR.05560579229,FR05560579229,valid,ok_structure,indetermine,pending_vies,,,,True,
5786,Prima Logistics Sp. z o.o.,PL,PL,PL1097O67033,PL1097O67033,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5787,Atlantic Trading AB,PT,PT,pt452742838,PT452742838,valid,ok_structure,indetermine,pending_vies,,,,True,
5788,Prima Distribution SA,FI,FI,83966125,83966125,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5789,Papyrus Consulting A/S,DK,DK,DK39248860,DK39248860,valid,ok_structure,indetermine,pending_vies,,,,True,
5790,Lumen Logistics GmbH,DK,DK,DK0015670,DK0015670,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5791,Lusitania Trading A/S,SE,SE,052642002101,052642002101,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5792,Lumen Consulting SARL,LU,LU,LU42539918,LU42539918,valid,ok_structure,indetermine,pending_vies,,,,True,
5793,Corvus Industries SA,PT,PT,PT941534219,PT941534219,valid,ok_structure,indetermine,pending_vies,,,,True,
5794,Verso Industries GmbH,DK,DK,DK81114414,DK81114414,valid,ok_structure,indetermine,pending_vies,,,,True,
5795,Lusitania Foods NV,XX,XX,XX56586301,XX56586301,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
5796,Ardent Services Sp. z o.o.,FI,FI,FI78410042,FI78410042,valid,ok_structure,indetermine,pending_vies,,,,True,
5797,Orion Logistics Sp. z o.o.,IT,IT,IT0506969745O,IT0506969745O,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5798,Textil Consulting Sp. z o.o.,ZZ,ZZ,ZZ20015146,ZZ20015146,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
5799,Textil Consulting SA,PL,PL,PL6648227494,PL6648227494,valid,ok_structure,indetermine,pending_vies,,,,True,
5800,Textil Foods Oy,PL,PL,PL7692232367,PL7692232367,valid,ok_structure,indetermine,pending_vies,,,,True,
5801,Kappa Technologies BV,FR,FR,60999479674,60999479674,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5802,Lumen Industries Oy,LU,LU,LU79460816,LU79460816,valid,ok_structure,indetermine,pending_vies,,,,True,
5803,Atlantic Transports GmbH,FR,FR,FR 8245 2286159,FR82452286159,valid,ok_structure,indetermine,pending_vies,,,,True,
5804,Fabrica Foods Sp. z o.o.,PT,PT,PT626690670,PT626690670,valid,ok_structure,indetermine,pending_vies,,,,True,
5805,Vertex Technologies Oy,FR,FR,FR 3969 6529558,FR39696529558,valid,ok_structure,indetermine,pending_vies,,,,True,
5806,Lusitania Logistics SAS,SE,SE,se175832614201,SE175832614201,valid,ok_structure,indetermine,pending_vies,,,,True,
5807,Fabrica Logistics SpA,PT,PT,PT812277333,PT812277333,valid,ok_structure,indetermine,pending_vies,,,,True,
5808,Meridian Transports NV,LU,LU,LU51755844,LU51755844,valid,ok_structure,indetermine,pending_vies,,,,True,
5809,Vertex Transports NV,IT,IT,IT26263004694,IT26263004694,valid,ok_structure,indetermine,pending_vies,,,,True,
5810,Granit Distribution NV,BE,BE,BE-1597858432,BE1597858432,valid,ok_structure,indetermine,pending_vies,,,,True,
5811,Kappa Logistics SARL,PL,PL,PL7224239270,PL7224239270,valid,ok_structure,indetermine,pending_vies,,,,True,
5812,Granit Technologies GmbH,PL,PL,PL2748754G62,PL2748754G62,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5813,Verso Distribution GmbH,PL,PL,PL8265815446,PL8265815446,valid,ok_structure,indetermine,pending_vies,,,,True,
5814,Solaris Industries SpA,LU,LU,LU.62480424,LU62480424,valid,ok_structure,indetermine,pending_vies,,,,True,
5815,Lusitania Materials GmbH,NL,NL,NL496780785B44,NL496780785B44,valid,ok_structure,indetermine,pending_vies,,,,True,
5816,Vela Technologies Lda,SE,SE,SE289637335001,SE289637335001,valid,ok_structure,indetermine,pending_vies,,,,True,
5817,Textil Industries SA,LU,LU,LU17329646,LU17329646,valid,ok_structure,indetermine,pending_vies,,,,True,
5818,Atlantic Transports Oy,DK,DK,DK97741670,DK97741670,valid,ok_structure,indetermine,pending_vies,,,,True,
5819,Orion Transports Oy,PT,PT,PT347189737,PT347189737,valid,ok_structure,indetermine,pending_vies,,,,True,
5820,Papyrus Distribution SpA,PL,PL,PL435791933,PL435791933,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5821,Lumen Distribution Sp. z o.o.,SE,SE,SE756214128881,SE756214128881,valid,ok_structure,indetermine,pending_vies,,,,True,
5822,Meridian Logistics SARL,PT,PT,302923853,302923853,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
5823,Cobalt Trading SAS,UK,UK,UK579433870,UK579433870,review,pays_hors_perimetre_vies,indetermine,structural_reject,,,True,False,Pays présent dans le fichier mais hors Union européenne
